Project	Task	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
kfdrc-harmonization/sd-46sk55a3	alignment-BS_F4E8BJAG	2745186691	35.866099	9.850877	37	5	0.027892	0.137158	0.001493	0.026505	0.017439	0.001485	0.211971	0.973378	0.970005	0.967248	0.963873	0.957593	0.934747	0.842873	0.338285	0.03467	0.002791	0.001449	0.000979	0.000673	0.000489	0.970674	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GH2DY5PD	2745186691	37.430294	10.305503	38	5	0.026909	0.116648	0.001293	0.026056	0.019015	0.001553	0.191474	0.973062	0.969805	0.967195	0.964178	0.959157	0.943172	0.876213	0.426751	0.064694	0.005512	0.001696	0.001069	0.000703	0.000489	0.970464	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_2QZY96VA	2745186691	35.999693	10.254128	37	5	0.027666	0.123611	0.001701	0.029233	0.016736	0.00141	0.200358	0.973452	0.970073	0.967316	0.963957	0.957369	0.931584	0.832525	0.343221	0.049766	0.005887	0.001762	0.001041	0.000724	0.000546	0.970753	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QT2P8NA4	2745186691	34.571071	9.603289	35	5	0.026439	0.198875	0.001135	0.020806	0.017248	0.001423	0.265926	0.973637	0.97011	0.967178	0.963507	0.955887	0.923834	0.801635	0.265145	0.021895	0.002432	0.001378	0.000876	0.000607	0.000455	0.970809	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RGJ9SRM8	2745186691	34.802963	12.270498	37	5	0.024768	0.152495	0.001232	0.02536	0.019782	0.001514	0.22515	0.929804	0.92665	0.924196	0.921214	0.915814	0.896916	0.819054	0.354133	0.041276	0.00309	0.001308	0.000838	0.000542	0.00037	0.927264	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DAWYS8TZ	2745186691	30.8958	8.879725	31	4	0.022817	0.246508	0.001049	0.021672	0.011486	0.001205	0.304738	0.972989	0.969428	0.966089	0.960911	0.94261	0.855131	0.622611	0.109107	0.006208	0.001587	0.00094	0.000646	0.000479	0.000362	0.970075	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_49826P0B	2745186691	36.073252	9.890571	37	5	0.025645	0.151947	0.001267	0.023017	0.015212	0.0018	0.218888	0.973389	0.969995	0.96722	0.963932	0.957961	0.936459	0.848744	0.349829	0.037377	0.003068	0.001543	0.000969	0.000613	0.000431	0.970676	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SZSYKS2M	2745186691	37.560202	10.322199	38	5	0.050387	0.097817	0.00125	0.02999	0.017171	0.003882	0.200498	0.979971	0.975007	0.971797	0.968427	0.963103	0.947269	0.881958	0.425966	0.056664	0.004802	0.002441	0.001768	0.001292	0.000989	0.976015	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GCWA1SW5	2745186691	28.293497	11.82119	31	5	0.026478	0.261159	0.001499	0.014451	0.025121	0.001202	0.32991	0.896215	0.892778	0.88992	0.885532	0.868408	0.783496	0.562516	0.095702	0.005307	0.001316	0.000833	0.000559	0.000389	0.000288	0.893402	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_N553P4XX	2745186691	35.640183	9.841211	36	5	0.021116	0.191789	0.001894	0.019756	0.017799	0.001193	0.253548	0.971421	0.968297	0.96564	0.962387	0.956231	0.932649	0.837238	0.328097	0.03282	0.0025	0.001214	0.00082	0.000582	0.000438	0.968933	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_14BGSKEC	2745186691	36.951238	10.195693	38	5	0.049427	0.153155	0.001631	0.023557	0.014702	0.003825	0.246296	0.979999	0.975053	0.97177	0.968305	0.96267	0.94445	0.869276	0.390044	0.046135	0.004034	0.002185	0.001588	0.001182	0.000917	0.976055	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_KYSF2DVZ	2745186691	34.230104	13.06685	37	5	0.023547	0.154337	0.001735	0.021686	0.015426	0.00155	0.218282	0.912043	0.908978	0.906575	0.90367	0.898434	0.880478	0.806539	0.353427	0.040706	0.002812	0.001232	0.000769	0.000484	0.00034	0.909591	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_PNCT3QMX	2745186691	35.050628	13.138415	38	5	0.022659	0.138803	0.001918	0.025439	0.018203	0.001491	0.208512	0.916519	0.913425	0.91099	0.908075	0.903087	0.887537	0.8236	0.393478	0.05312	0.003724	0.001355	0.000853	0.000539	0.000377	0.914042	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_78M8AXGZ	2745186691	32.365103	13.055061	35	5	0.020957	0.186965	0.001722	0.027839	0.010931	0.00118	0.249592	0.903908	0.900975	0.898546	0.895407	0.888209	0.856617	0.741304	0.261797	0.032449	0.003833	0.001174	0.00067	0.000453	0.000334	0.901547	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SHB6XCCE	2745186691	38.285232	10.373066	39	5	0.019377	0.13936	0.001837	0.023373	0.012524	0.001008	0.19748	0.972242	0.969129	0.966516	0.963536	0.958792	0.945892	0.893866	0.483439	0.078082	0.005198	0.001551	0.001038	0.000706	0.000486	0.969767	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Q0XRRWMB	2745186691	34.341884	11.285018	36	5	0.025403	0.174869	0.001767	0.024294	0.014042	0.001805	0.24218	0.945073	0.941729	0.939148	0.935911	0.929382	0.903633	0.8029	0.301615	0.029125	0.002409	0.001244	0.00083	0.00057	0.000416	0.942374	12
kfdrc-harmonization/sd-46sk55a3	alignment-BS_2VWTR7TK	2745186691	34.287839	11.97273	36	5	0.026307	0.146127	0.001478	0.034478	0.014499	0.001464	0.224353	0.93444	0.931273	0.928732	0.925548	0.919194	0.895392	0.802668	0.316598	0.032569	0.002726	0.001396	0.00101	0.000779	0.000629	0.931917	12
kfdrc-harmonization/sd-46sk55a3	alignment-BS_J89HN3YG	2745186691	35.090328	9.681891	36	5	0.027539	0.138579	0.001551	0.039228	0.015621	0.001519	0.224037	0.97357	0.970058	0.967133	0.963417	0.955882	0.927116	0.818442	0.29598	0.026318	0.002498	0.001439	0.000937	0.00063	0.00045	0.970772	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SVVMZCDN	2745186691	36.091226	10.094947	37	5	0.049677	0.095738	0.002151	0.041528	0.017343	0.004116	0.210554	0.980797	0.975558	0.972003	0.968104	0.961153	0.937015	0.84426	0.34047	0.035256	0.003891	0.002416	0.001738	0.001297	0.00103	0.976658	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3XDKW9HB	2745186691	32.805389	14.342593	36	5	0.050503	0.10182	0.002079	0.037232	0.017763	0.004381	0.213779	0.902048	0.882589	0.879405	0.87602	0.870039	0.849284	0.768021	0.314676	0.033289	0.003709	0.002286	0.001651	0.001246	0.000995	0.884107	9
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZAET9ECD	2745186691	37.648413	10.34558	38	5	0.05149	0.112284	0.00109	0.021369	0.013609	0.004237	0.204079	0.980231	0.975473	0.972275	0.968898	0.963569	0.948091	0.884085	0.430147	0.057559	0.004782	0.002432	0.001813	0.001364	0.001044	0.976435	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QYEAYZBJ	2745186691	36.899458	10.182887	38	5	0.037673	0.092837	0.001519	0.031478	0.013987	0.003526	0.18102	0.977078	0.971984	0.968779	0.96519	0.95913	0.940764	0.86743	0.396198	0.047966	0.00352	0.001659	0.001179	0.000873	0.000687	0.972972	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Z5GT30GM	2745186691	38.081458	10.473573	39	5	0.047853	0.081226	0.001547	0.026612	0.017945	0.004328	0.179511	0.97995	0.974992	0.971762	0.968323	0.963006	0.948284	0.889151	0.457632	0.069327	0.005523	0.002396	0.001757	0.001317	0.00102	0.976013	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_74V5YC2Z	2745186691	35.487794	13.394187	38	5	0.051782	0.096889	0.001601	0.029719	0.01745	0.004687	0.202129	0.932024	0.917348	0.914264	0.911048	0.905956	0.891666	0.833145	0.409884	0.055139	0.004346	0.002064	0.001473	0.001103	0.000891	0.918771	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6WQA5629	2745186691	36.664146	10.014015	38	5	0.024514	0.130494	0.001616	0.024532	0.014713	0.001793	0.197663	0.97348	0.970148	0.967327	0.963961	0.95814	0.93949	0.863773	0.385911	0.044611	0.00312	0.001451	0.000973	0.00068	0.000512	0.970832	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_87ES6YKW	2745186691	38.657405	10.384658	40	5	0.027008	0.098895	0.001413	0.019982	0.017401	0.001891	0.16659	0.973705	0.970351	0.967718	0.964784	0.960285	0.948806	0.902063	0.50286	0.08278	0.005542	0.001828	0.001229	0.000825	0.0006	0.971029	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_69FQKD7C	2745186691	38.13641	10.447622	39	5	0.051748	0.149198	0.001095	0.01751	0.012751	0.003846	0.236149	0.980133	0.975213	0.972003	0.968733	0.963782	0.950152	0.893721	0.459853	0.066625	0.005269	0.002422	0.001748	0.001289	0.001019	0.976217	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D6MDECKG	2745186691	33.182075	13.826664	36	5	0.025469	0.123947	0.00151	0.028446	0.018267	0.002108	0.199747	0.891263	0.888137	0.885693	0.882705	0.877249	0.858419	0.782052	0.329914	0.034825	0.002555	0.001301	0.000888	0.000642	0.0005	0.888763	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1YFVF283	2745186691	36.30366	10.102383	37	5	0.052742	0.129143	0.001483	0.022815	0.023061	0.003789	0.233033	0.979234	0.974415	0.97121	0.967696	0.961673	0.940585	0.854197	0.352244	0.03651	0.003635	0.002203	0.001609	0.001215	0.000962	0.975402	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D3X2MNES	2745186691	37.482664	10.431038	38	5	0.056591	0.103479	0.001544	0.024519	0.017721	0.003753	0.207607	0.980621	0.975597	0.972339	0.968954	0.963616	0.947197	0.878855	0.418175	0.056505	0.005104	0.002613	0.001962	0.00149	0.001183	0.976624	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YV41VPWQ	2745186691	37.328797	10.251062	38	5	0.039268	0.099525	0.001565	0.024475	0.018525	0.002978	0.186337	0.979105	0.974051	0.97076	0.967209	0.961279	0.943069	0.87271	0.41864	0.056448	0.00426	0.001897	0.001341	0.001022	0.000817	0.975068	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ATT8TQ7Z	2745186691	35.00936	9.569282	36	5	0.024445	0.204079	0.001247	0.017883	0.015262	0.001232	0.264149	0.973404	0.969942	0.967025	0.963446	0.956337	0.928225	0.818879	0.290296	0.02422	0.002226	0.001224	0.000771	0.000496	0.000344	0.97064	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9ZRNX5E6	2745186691	36.21544	9.86386	37	5	0.021033	0.181027	0.001178	0.018348	0.015665	0.001089	0.23834	0.97182	0.968708	0.966017	0.962775	0.956974	0.936852	0.854303	0.361968	0.038428	0.002636	0.001172	0.00073	0.000482	0.000347	0.969342	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EN1NHWT7
kfdrc-harmonization/sd-46sk55a3	alignment-BS_NZT6CA06	2745186691	36.987207	10.171314	38	5	0.051706	0.149884	0.00154	0.019905	0.020641	0.004207	0.247883	0.980432	0.975378	0.972097	0.968678	0.963181	0.94541	0.870834	0.390346	0.046351	0.004188	0.002265	0.001659	0.001264	0.001014	0.976428	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_G3H79ANG	2745186691	34.66732	14.013583	37	5	0.053032	0.096377	0.001751	0.024419	0.024466	0.004391	0.204435	0.919725	0.90107	0.897892	0.894662	0.889632	0.874801	0.814175	0.391077	0.050461	0.004206	0.002195	0.001576	0.001137	0.000877	0.902683	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_MQYWPDKF	2745186691	34.310641	14.033799	37	5	0.051241	0.110838	0.001563	0.026044	0.025868	0.004264	0.219816	0.91793	0.898166	0.895247	0.892188	0.887264	0.871893	0.807334	0.37322	0.045857	0.003915	0.002074	0.001527	0.00117	0.000959	0.899795	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_E7Q626XE	2745186691	36.410254	9.942759	37	5	0.02506	0.105738	0.002176	0.025055	0.024174	0.001425	0.183628	0.973033	0.969518	0.96672	0.963375	0.957428	0.937691	0.85799	0.372142	0.041065	0.002921	0.001409	0.000956	0.000667	0.000487	0.970231	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_E1BQ0MPE	2745186691	37.520707	10.305209	38	5	0.026338	0.103021	0.001834	0.026968	0.027036	0.001601	0.186798	0.974387	0.970722	0.967901	0.964644	0.959192	0.943272	0.879973	0.435423	0.059912	0.004285	0.001675	0.00111	0.000795	0.000615	0.971478	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XX4J3W2F	2745186691	36.332076	9.925489	37	5	0.027271	0.116673	0.00176	0.025546	0.026812	0.001628	0.19969	0.973309	0.969934	0.96718	0.963894	0.95805	0.937998	0.855962	0.365212	0.04023	0.003179	0.001625	0.001086	0.00072	0.000504	0.970636	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_C8ZSC7AM	2745186691	37.582851	10.31226	38	5	0.049401	0.104106	0.001882	0.026145	0.019046	0.003831	0.20441	0.980324	0.975368	0.972081	0.968669	0.963328	0.947513	0.882401	0.426867	0.056706	0.004923	0.00247	0.001766	0.001282	0.000976	0.97639	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VFCQZ24D	2745186691	38.008591	10.371117	39	5	0.027934	0.085978	0.002033	0.028672	0.030653	0.001827	0.177097	0.974082	0.970508	0.967762	0.964634	0.959684	0.946205	0.890872	0.463193	0.069132	0.004907	0.001769	0.001201	0.000841	0.00063	0.971259	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_PDHTX4WN	2745186691	34.837077	13.647106	37	5	0.051464	0.132256	0.001333	0.022675	0.021221	0.004429	0.233378	0.927533	0.908101	0.905115	0.902076	0.897237	0.882222	0.819052	0.386575	0.04955	0.004134	0.002067	0.001499	0.00111	0.000851	0.90975	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6K9SJR0F	2745186691	33.558001	9.497268	34	4	0.050702	0.240485	0.001162	0.016868	0.013535	0.003884	0.326636	0.980133	0.975158	0.97162	0.967482	0.95789	0.912927	0.755765	0.203905	0.014629	0.002813	0.001883	0.001339	0.000983	0.000754	0.976151	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3HXNSMC4	2745186691	33.865031	9.619631	34	4	0.050718	0.234246	0.000999	0.016516	0.012691	0.003608	0.318778	0.979743	0.974838	0.97141	0.967375	0.958376	0.917548	0.770535	0.217673	0.015385	0.002919	0.002025	0.001506	0.001185	0.000947	0.975798	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_WS1HM5QB	2745186691	35.769561	10.026489	36	5	0.049161	0.200226	0.000995	0.013709	0.017032	0.003999	0.285122	0.979605	0.974863	0.97166	0.968166	0.961854	0.937343	0.837439	0.318908	0.031991	0.00373	0.002264	0.001639	0.001267	0.001038	0.975802	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EVKA13PJ	2745186691	35.466906	9.93017	36	5	0.026838	0.159896	0.001088	0.021707	0.021665	0.001195	0.23239	0.973322	0.969981	0.967202	0.963778	0.957005	0.930223	0.825717	0.315168	0.034408	0.003266	0.001591	0.001113	0.000817	0.000626	0.970657	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_52244N75	2745186691	34.106565	13.050309	37	5	0.024961	0.149701	0.001382	0.020581	0.016463	0.001674	0.214762	0.91252	0.909276	0.90675	0.903744	0.898343	0.879824	0.804201	0.345492	0.03719	0.002687	0.001395	0.000984	0.000722	0.000565	0.909901	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_MH59VKGH	2745186691	34.496266	13.026652	37	5	0.024521	0.149628	0.001226	0.020198	0.01541	0.001276	0.21226	0.914864	0.911673	0.909231	0.90632	0.901256	0.88442	0.813939	0.363333	0.041865	0.002961	0.001447	0.001043	0.000764	0.000579	0.912284	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_05Y91G1X	2745186691	37.163208	10.16087	38	5	0.025679	0.118681	0.001712	0.022824	0.016723	0.001569	0.187187	0.973617	0.970272	0.967522	0.964364	0.959116	0.942707	0.874385	0.413299	0.053339	0.003927	0.001817	0.001258	0.00086	0.000615	0.970957	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_16MC93M9	2745186691	34.237406	12.314529	36	5	0.048532	0.200772	0.001014	0.020809	0.016168	0.003168	0.290463	0.945762	0.93123	0.927811	0.924128	0.917393	0.892103	0.7952	0.312601	0.035529	0.003981	0.002089	0.001415	0.001016	0.000785	0.932759	12
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QV7QZA69	2745186691	39.080807	10.635215	40	5	0.046225	0.122127	0.0015	0.028501	0.012884	0.003216	0.214453	0.980178	0.975255	0.972064	0.968862	0.964146	0.952045	0.904062	0.512909	0.095237	0.008216	0.002555	0.001721	0.001231	0.000927	0.976268	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZWG7N1HR	2745186691	35.424003	13.607539	38	5	0.050229	0.133701	0.001078	0.032605	0.012524	0.004099	0.234236	0.930454	0.915621	0.912534	0.909338	0.904195	0.888538	0.825997	0.407071	0.060978	0.005449	0.002289	0.001657	0.001258	0.001008	0.917047	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HB6AZAQW	2745186691	35.336072	9.76499	36	5	0.038352	0.126778	0.001683	0.032952	0.016062	0.001989	0.217816	0.979449	0.974182	0.970733	0.966771	0.959199	0.930947	0.823885	0.301433	0.027146	0.002942	0.001829	0.001314	0.000984	0.000766	0.975228	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FQ0WB301	2745186691	30.604899	14.465985	34	6	0.019427	0.091785	0.001772	0.04215	0.013777	0.000785	0.169697	0.861711	0.852011	0.8495	0.846276	0.839377	0.812009	0.711005	0.249407	0.021007	0.001624	0.000885	0.000616	0.000448	0.000347	0.852805	8
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MACWT2B	2745186691	36.38254	10.066195	37	5	0.034055	0.088623	0.001729	0.04053	0.011439	0.001802	0.178178	0.979541	0.973976	0.97025	0.966075	0.95861	0.934247	0.846481	0.367762	0.043992	0.003557	0.001761	0.001232	0.000901	0.000701	0.975086	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BQZ3K4PM	2745186691	34.995026	9.678945	36	5	0.022146	0.071144	0.001866	0.03878	0.01134	0.001657	0.146933	0.972412	0.96893	0.965933	0.962092	0.9541	0.923898	0.813865	0.296368	0.026242	0.00209	0.001095	0.00068	0.000446	0.00032	0.969631	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HP24SYDJ	2745186691	35.353528	9.875006	36	5	0.038377	0.086431	0.001686	0.04053	0.016389	0.001943	0.185355	0.979245	0.973913	0.970233	0.96573	0.956631	0.924981	0.816823	0.310526	0.030989	0.003105	0.001754	0.001178	0.000807	0.000588	0.974973	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_CCA4CG07	2745186691	35.596393	9.964937	36	5	0.049621	0.075972	0.001927	0.037663	0.011875	0.003538	0.180595	0.980547	0.975285	0.971681	0.967673	0.960037	0.932066	0.82818	0.31508	0.030858	0.003464	0.002119	0.001489	0.001076	0.000817	0.976337	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GNH47Y9M	2745186691	36.44549	10.009585	37	5	0.032315	0.100614	0.001547	0.034007	0.013067	0.001711	0.183262	0.977048	0.972906	0.969855	0.966274	0.959863	0.938557	0.855563	0.368053	0.040791	0.00328	0.001726	0.001236	0.000934	0.000758	0.973738	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XD8H65A0	2745186691	32.54762	12.968823	35	5	0.050919	0.188525	0.001235	0.023345	0.013536	0.004645	0.282206	0.925026	0.908285	0.905166	0.901645	0.894567	0.865531	0.754559	0.254082	0.021309	0.003031	0.002064	0.001582	0.001232	0.000966	0.909722	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YX2VV8KW	2745186691	32.993487	9.215251	34	4	0.023217	0.22479	0.001094	0.023663	0.01322	0.001366	0.287351	0.972997	0.969558	0.966564	0.962487	0.951838	0.902138	0.736483	0.189081	0.012144	0.001832	0.001149	0.000786	0.000574	0.000416	0.97024	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7RCW6Z2F	2745186691	36.902775	10.306749	37	5	0.049499	0.163016	0.001174	0.023722	0.017798	0.003704	0.258914	0.980387	0.975491	0.972244	0.968799	0.963115	0.94374	0.863365	0.382662	0.051507	0.005513	0.002406	0.001684	0.001263	0.000985	0.976503	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_PD0F81PZ	2745186691	33.615725	13.18257	36	5	0.049126	0.183862	0.000836	0.018721	0.01824	0.003701	0.274486	0.933204	0.91316	0.910119	0.906874	0.900725	0.875722	0.777199	0.302842	0.04085	0.005655	0.002227	0.001474	0.001094	0.000846	0.914928	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_47ZJ4Y3J	2745186691	31.025107	15.705445	36	6	0.027017	0.162468	0.001153	0.024696	0.013376	0.001367	0.230078	0.832859	0.829321	0.826694	0.82369	0.818462	0.800868	0.730062	0.311958	0.034653	0.002528	0.00111	0.000689	0.000449	0.000314	0.829998	8
kfdrc-harmonization/sd-46sk55a3	alignment-BS_WA52N5Y2	2745186691	35.893727	14.102741	39	5	0.024993	0.088275	0.001526	0.027848	0.016719	0.001531	0.160892	0.904042	0.900906	0.898572	0.895891	0.891634	0.880649	0.836625	0.467339	0.078589	0.005017	0.001348	0.000893	0.000615	0.000447	0.901527	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6066DTY0	2745186691	33.910978	12.766111	36	5	0.050535	0.179358	0.001033	0.025816	0.012718	0.004051	0.273511	0.935226	0.919472	0.916357	0.912953	0.906808	0.884515	0.795082	0.312193	0.031053	0.003147	0.001905	0.001422	0.001128	0.00093	0.920907	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0RBFSTK0	2745186691	35.058827	13.085717	37	5	0.048722	0.15036	0.001323	0.024773	0.012717	0.003534	0.241428	0.934563	0.918557	0.915516	0.912284	0.906887	0.890402	0.823719	0.383615	0.047649	0.003684	0.001772	0.001206	0.000878	0.000702	0.920017	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_K65EHGH1	2745186691	38.019653	10.397005	39	5	0.050689	0.136722	0.00167	0.029295	0.011483	0.003618	0.233477	0.980087	0.974986	0.97167	0.968223	0.962857	0.948218	0.889812	0.455412	0.06604	0.005048	0.002237	0.001605	0.001175	0.000903	0.976038	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_N71Q5VYK	2745186691	34.609121	13.566131	37	5	0.026332	0.115983	0.001506	0.031661	0.013074	0.001694	0.19025	0.90664	0.903483	0.900935	0.897881	0.892566	0.876596	0.813321	0.387909	0.049738	0.003228	0.00137	0.000957	0.000673	0.000485	0.90412	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_18P3ET6J	2745186691	32.835017	12.15225	35	5	0.047448	0.216128	0.001202	0.020241	0.010267	0.003456	0.298742	0.93726	0.923483	0.920099	0.916281	0.908448	0.876589	0.758741	0.247518	0.019695	0.002719	0.001776	0.001255	0.000916	0.000696	0.92486	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QKDC52BG	2745186691	34.66219	12.809852	37	5	0.048535	0.178543	0.001044	0.019023	0.013474	0.003797	0.264415	0.938961	0.922367	0.919302	0.916029	0.910463	0.891861	0.815043	0.350326	0.039661	0.003653	0.001993	0.001421	0.001063	0.000845	0.923885	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HMR1YV8Q	2745186691	32.861284	12.326927	35	5	0.024706	0.208748	0.001068	0.017568	0.011622	0.001453	0.265163	0.918529	0.915343	0.912702	0.909316	0.902339	0.874224	0.76611	0.263222	0.02135	0.002151	0.001319	0.00091	0.000657	0.000503	0.915969	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_V3C6VD5Y	2745186691	35.055861	13.498253	38	5	0.024995	0.132809	0.001137	0.019935	0.014217	0.001708	0.194801	0.909842	0.906594	0.904115	0.90124	0.896499	0.882604	0.825414	0.407626	0.053464	0.003475	0.001579	0.001095	0.000743	0.000542	0.907232	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3N2GF9S8	2745186691	37.621466	10.139778	39	5	0.026802	0.124123	0.001146	0.017575	0.011328	0.001903	0.182878	0.973607	0.970249	0.967471	0.964278	0.959029	0.944096	0.883964	0.443744	0.06072	0.003917	0.001572	0.001041	0.000677	0.000456	0.970935	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4Q4H1YMS	2745186691	39.189059	10.524002	40	5	0.025567	0.100636	0.001158	0.020376	0.014558	0.001785	0.164079	0.973589	0.970302	0.967674	0.964738	0.960274	0.949677	0.908231	0.533753	0.098059	0.006705	0.001761	0.001184	0.000807	0.000554	0.970987	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_47NN3QDD	2745186691	38.528575	10.483803	39	5	0.04802	0.089351	0.001149	0.025303	0.009058	0.003858	0.176739	0.980788	0.975589	0.972218	0.968784	0.963568	0.950255	0.89809	0.484303	0.076768	0.005817	0.00238	0.001742	0.00131	0.001022	0.976689	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_63MQAV37	2745186691	33.282653	15.46113	37	6	0.05341	0.058344	0.00144	0.027986	0.017829	0.005061	0.164069	0.884944	0.861569	0.858616	0.8556	0.850877	0.836968	0.780328	0.381888	0.051307	0.004135	0.002025	0.001433	0.001029	0.000798	0.863272	9
kfdrc-harmonization/sd-46sk55a3	alignment-BS_836V33QZ	2745186691	32.196105	17.756449	38	7	0.044599	0.077286	0.00128	0.025246	0.013976	0.004646	0.167034	0.835626	0.799091	0.796201	0.793534	0.789801	0.781065	0.746618	0.43336	0.075859	0.005157	0.001647	0.001163	0.000861	0.000677	0.801457	7
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GT78PV0J	2745186691	37.694634	10.191932	39	5	0.018814	0.129529	0.00122	0.021182	0.015979	0.001248	0.187973	0.971309	0.968359	0.965824	0.962867	0.958001	0.943939	0.886109	0.451164	0.06335	0.003849	0.001274	0.000784	0.000493	0.000345	0.968967	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FSJXGA0A	2745186691	35.630101	9.788513	36	5	0.024698	0.158369	0.00148	0.023557	0.016527	0.001422	0.226053	0.973053	0.96974	0.966916	0.963344	0.95659	0.932449	0.837136	0.325778	0.030773	0.0027	0.001552	0.001066	0.000741	0.000528	0.970413	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HYPK2FKM	2745186691	35.279703	9.79869	36	5	0.025619	0.150675	0.001471	0.025511	0.018543	0.0015	0.223318	0.97301	0.96954	0.96667	0.963066	0.956022	0.92972	0.827044	0.305486	0.026733	0.002433	0.001437	0.001013	0.000742	0.000569	0.970244	15
